Status Kahwin,Pendidikan Tertinggi,Pekerjaan (1 digit),2 Kereta,3 atau lebih Kereta,Penghawa Dingin,Komputer Riba,Telefon Bimbit,Saluran TV Berbayar,Langganan Internet,Penapis Air,Pemilikan Kediaman,Status Pemilikan,Bilangan Isi Rumah dalam Kediaman,Jumlah Pendapatan Isi Rumah,Gaji,cluster_label
0,90,0,0,0,0,0,1,1,0,0,2,1,1,4640,0,2
0,90,0,0,0,0,0,1,1,0,0,2,1,1,4640,0,2
1,30,7,0,0,0,0,1,1,0,0,2,1,1,4640,1692,2
1,30,7,0,0,0,0,1,1,0,0,2,1,1,4640,1692,2
2,30,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
0,10,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
0,90,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
0,90,0,0,0,0,1,1,1,0,0,1,1,1,6967,0,0
2,30,9,0,0,0,0,1,0,0,0,2,1,1,1256,1256,1
2,20,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,1256,0,1
2,30,8,0,0,0,0,0,0,0,0,2,1,1,4716,1662,2
2,30,3,0,0,0,0,0,0,0,0,2,1,1,4716,3054,2
0,90,0,0,0,0,0,0,0,0,0,2,1,1,4716,0,2
2,30,9,0,0,0,0,0,0,0,0,2,1,1,1256,1256,1
2,30,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,1256,0,1
2,30,9,0,0,0,0,1,1,0,0,2,1,1,1256,1256,1
2,30,0,0,0,0,0,1,1,0,0,2,1,1,1256,0,1
0,90,0,0,0,0,0,1,1,0,0,2,1,1,1256,0,1
2,20,5,0,0,0,0,0,0,0,0,2,1,1,1629,1629,1
2,30,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
1,10,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
0,10,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
0,90,0,0,0,0,0,0,0,0,0,2,1,1,1629,0,1
2,30,8,0,0,0,0,1,0,0,0,2,1,1,1662,1662,1
2,30,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
0,90,0,0,0,0,0,1,0,0,0,2,1,1,1662,0,1
2,10,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
2,20,5,0,0,0,0,0,0,0,0,1,1,1,3258,1629,2
1,10,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
1,30,5,0,0,0,0,0,0,0,0,1,1,1,3258,1629,2
2,90,7,0,0,0,0,1,0,0,0,1,4,1,1692,1692,1
2,90,0,0,0,0,0,1,0,0,0,1,4,1,1692,0,1
1,20,0,0,0,0,0,1,0,0,0,1,4,1,1692,0,1
1,10,0,0,0,0,0,1,0,0,0,1,4,1,1692,0,1
0,90,0,0,0,0,0,1,0,0,0,1,4,1,1692,0,1
2,30,5,0,0,0,0,0,0,0,0,2,1,1,3258,1629,2
2,30,5,0,0,0,0,0,0,0,0,2,1,1,3258,1629,2
0,90,0,0,0,0,0,0,0,0,0,2,1,1,3258,0,2
2,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,1,1,10152,1692,0
2,60,7,0,0,0,0,1,0,0,0,1,1,1,6468,1692,0
2,30,0,0,0,1,0,1,1,1,0,2,1,1,4776,0,2
3,30,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1
1,30,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1
1,20,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1
1,20,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1
2,0,7,0,0,0,0,0,0,0,0,1,1,1,1692,1692,1
2,0,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
1,20,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
0,10,0,0,0,0,0,0,0,0,0,1,1,1,1692,0,1
2,40,9,0,0,0,0,0,0,0,0,1,1,1,2948,1256,2
2,40,7,0,0,0,0,0,0,0,0,1,1,1,2948,1692,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,2948,0,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,2948,0,2
1,20,0,0,0,0,0,0,0,0,0,1,1,1,2948,0,2
2,30,3,0,0,0,1,1,0,0,0,1,1,1,3054,3054,2
2,30,0,0,0,0,1,1,0,0,0,1,1,1,3054,0,2
1,30,0,0,0,0,1,1,0,0,0,1,1,1,3054,0,2
1,20,0,0,0,0,1,1,0,0,0,1,1,1,3054,0,2
1,10,0,0,0,0,1,1,0,0,0,1,1,1,3054,0,2
0,0,0,0,0,0,1,1,0,0,0,1,1,1,3054,0,2
2,30,0,0,0,0,1,1,0,0,0,9,1,1,4776,0,2
0,90,0,0,0,0,1,1,0,0,0,9,1,1,4776,0,2
0,90,0,0,0,0,1,1,0,0,0,9,1,1,4776,0,2
2,30,5,0,0,0,1,1,0,0,1,1,1,1,9900,1629,0
2,30,0,0,0,0,1,1,0,0,1,1,1,1,9900,0,0
1,30,5,0,0,0,1,1,0,0,1,1,1,1,9900,1629,0
2,30,5,0,0,0,1,1,0,0,1,1,1,1,9900,1629,0
1,30,5,0,0,0,1,1,0,0,1,1,1,1,9900,1629,0
1,40,7,0,0,0,1,1,0,0,1,1,1,1,9900,1692,0
1,40,7,0,0,0,1,1,0,0,1,1,1,1,9900,1692,0
2,30,7,0,0,0,0,1,0,0,0,2,1,1,1692,1692,1
2,90,0,0,0,0,0,1,0,0,0,2,1,1,1692,0,1
1,30,0,0,0,0,0,1,0,0,0,2,1,1,1692,0,1
2,10,4,0,0,0,0,1,0,0,0,1,1,1,9585,2109,0
2,40,4,0,0,0,0,1,0,0,0,1,1,1,9585,2109,0
1,30,4,0,0,0,0,1,0,0,0,1,1,1,9585,2109,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,9585,1629,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,9585,1629,0
2,60,3,1,0,1,1,1,1,1,1,1,1,1,9459,3054,0
2,30,5,1,0,1,1,1,1,1,1,1,1,1,9459,1629,0
1,60,0,1,0,1,1,1,1,1,1,1,1,1,9459,0,0
1,30,0,1,0,1,1,1,1,1,1,1,1,1,9459,0,0
1,10,0,1,0,1,1,1,1,1,1,1,1,1,9459,0,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,1629,1629,1
2,30,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
1,30,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
2,20,7,0,0,0,0,1,0,0,0,2,1,1,1692,1692,1
2,20,0,0,0,0,0,1,0,0,0,2,1,1,1692,0,1
1,70,8,0,0,0,1,1,0,0,0,2,1,1,1662,1662,1
2,90,0,0,1,1,0,1,1,1,0,1,1,1,4514,0,2
2,90,0,0,1,1,0,1,1,1,0,1,1,1,4514,0,2
2,30,5,0,1,1,0,1,1,1,0,1,1,1,4514,1629,2
2,30,0,0,1,1,0,1,1,1,0,1,1,1,4514,0,2
0,90,0,0,1,1,0,1,1,1,0,1,1,1,4514,0,2
1,30,5,0,1,1,0,1,1,1,0,1,1,1,4514,1629,2
2,30,9,0,1,1,0,1,1,1,0,1,1,1,4514,1256,2
2,30,0,0,1,1,0,1,1,1,0,1,1,1,4514,0,2
2,0,0,0,0,0,0,1,0,0,0,9,4,1,1692,0,1
1,40,7,0,0,0,0,1,0,0,0,9,4,1,1692,1692,1
2,0,0,0,0,0,0,1,0,0,0,1,1,1,6405,0,2
2,0,0,0,0,0,0,1,0,0,0,1,1,1,6405,0,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6405,1629,2
2,30,0,0,0,0,0,1,0,0,0,1,1,1,6405,0,2
2,20,0,0,1,0,1,1,0,0,0,1,1,1,8144,0,0
2,20,0,0,1,0,1,1,0,0,0,1,1,1,8144,0,0
1,30,5,0,1,0,1,1,0,0,0,1,1,1,8144,1629,0
1,30,6,0,1,0,1,1,0,0,0,1,1,1,8144,1562,0
1,30,5,0,1,0,1,1,0,0,0,1,1,1,8144,1629,0
1,30,8,0,1,0,1,1,0,0,0,1,1,1,8144,1662,0
1,30,8,0,1,0,1,1,0,0,0,1,1,1,8144,1662,0
1,30,0,0,1,0,1,1,0,0,0,1,1,1,8144,0,0
1,30,0,0,1,0,1,1,0,0,0,1,1,1,8144,0,0
1,20,0,0,1,0,1,1,0,0,0,1,1,1,8144,0,0
2,30,4,0,0,1,0,0,0,0,0,2,1,1,4218,2109,2
2,30,4,0,0,1,0,0,0,0,0,2,1,1,4218,2109,2
0,90,0,0,0,1,0,0,0,0,0,2,1,1,4218,0,2
2,30,5,0,0,0,1,0,1,1,0,1,1,1,1629,1629,1
2,30,0,0,0,0,1,0,1,1,0,1,1,1,1629,0,1
1,20,0,0,0,0,1,0,1,1,0,1,1,1,1629,0,1
1,40,0,0,0,0,0,1,0,0,0,2,4,1,3365,0,2
2,10,3,0,0,0,0,1,0,0,0,2,1,1,4746,3054,2
2,10,9,0,0,0,0,1,1,0,0,2,4,1,1256,1256,1
2,10,0,0,0,0,0,1,1,0,0,2,4,1,1256,0,1
1,10,0,0,0,0,0,1,1,0,0,2,4,1,1256,0,1
0,10,0,0,0,0,0,1,1,0,0,2,4,1,1256,0,1
2,20,0,0,0,1,0,1,1,1,1,2,1,1,1692,0,1
2,50,0,0,0,1,0,1,1,1,1,2,1,1,1692,0,1
1,50,0,0,0,1,0,1,1,1,1,2,1,1,1692,0,1
1,10,0,0,0,1,0,1,1,1,1,2,1,1,1692,0,1
0,10,0,0,0,1,0,1,1,1,1,2,1,1,1692,0,1
2,10,6,0,0,0,0,1,0,0,0,2,1,1,4816,1562,2
2,10,6,0,0,0,0,1,0,0,0,2,1,1,4816,1562,2
1,20,7,0,0,0,0,1,0,0,0,2,1,1,4816,1692,2
2,40,7,0,0,0,0,1,1,0,0,1,1,1,1692,1692,1
2,40,0,0,0,0,0,1,1,0,0,1,1,1,1692,0,1
0,90,0,0,0,0,0,1,1,0,0,1,1,1,1692,0,1
2,40,7,0,0,0,0,1,0,0,0,9,4,1,6738,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,4,1,6738,1692,0
1,40,7,0,0,0,0,1,0,0,0,9,4,1,6738,1692,0
1,40,8,0,0,0,0,1,0,0,0,9,4,1,6738,1662,0
2,40,8,0,0,1,1,1,1,1,0,1,1,1,1662,1662,1
2,40,0,0,0,1,1,1,1,1,0,1,1,1,1662,0,1
2,0,3,0,0,0,0,1,0,0,0,9,4,1,3054,3054,2
2,0,0,0,0,0,0,1,0,0,0,9,4,1,3054,0,2
1,40,9,0,0,0,0,0,0,0,0,2,1,1,3768,1256,2
1,40,9,0,0,0,0,0,0,0,0,2,1,1,3768,1256,2
1,40,9,0,0,0,0,0,0,0,0,2,1,1,3768,1256,2
2,40,7,0,0,0,0,1,0,0,0,9,1,1,1692,1692,1
2,0,0,0,0,0,0,1,0,0,0,9,1,1,1692,0,1
2,30,9,0,0,0,0,1,0,0,0,1,1,1,4514,1256,2
2,30,0,0,0,0,0,1,0,0,0,1,1,1,4514,0,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4514,1629,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4514,1629,2
0,10,0,1,0,1,1,0,1,1,0,1,2,1,11743,0,0
0,0,0,1,0,1,1,0,1,1,0,1,2,1,11743,0,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,1629,1629,1
2,20,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
1,20,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
2,90,9,0,0,0,0,1,1,0,0,1,1,1,4994,1256,2
2,30,5,0,0,0,0,1,1,0,0,1,1,1,4994,1629,2
1,30,4,0,0,0,0,1,1,0,0,1,1,1,4994,2109,2
3,30,0,0,0,0,0,0,1,0,0,1,1,1,6143,0,2
3,30,5,0,0,0,0,0,1,0,0,1,1,1,6143,1629,2
4,30,5,0,0,0,0,0,1,0,0,1,1,1,6143,1629,2
4,30,9,0,0,0,0,0,1,0,0,1,1,1,6143,1256,2
1,30,5,0,0,0,0,0,1,0,0,1,1,1,6143,1629,2
3,30,0,1,0,1,0,1,1,0,1,1,1,1,1629,0,1
2,30,0,1,0,1,0,1,1,0,1,1,1,1,1629,0,1
1,30,9,0,0,0,0,1,0,0,0,1,1,1,6143,1256,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6143,1629,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6143,1629,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6143,1629,2
2,90,6,0,0,0,0,1,1,0,0,1,1,1,1562,1562,1
2,90,0,0,0,0,0,1,1,0,0,1,1,1,1562,0,1
3,90,0,0,0,0,0,1,1,0,0,1,1,1,1562,0,1
2,0,6,0,0,0,0,1,0,0,0,1,1,1,3671,1562,2
2,90,0,0,0,0,0,1,0,0,0,1,1,1,3671,0,2
1,90,0,0,0,0,0,1,0,0,0,1,1,1,3671,0,2
1,30,4,0,0,0,0,1,0,0,0,1,1,1,3671,2109,2
1,90,6,0,0,0,0,0,0,0,0,2,4,1,1562,1562,1
2,30,5,0,0,0,1,1,0,0,0,1,1,1,1629,1629,1
2,30,0,0,0,0,1,1,0,0,0,1,1,1,1629,0,1
1,20,0,0,0,0,1,1,0,0,0,1,1,1,1629,0,1
1,10,0,0,0,0,1,1,0,0,0,1,1,1,1629,0,1
0,10,0,0,0,0,1,1,0,0,0,1,1,1,1629,0,1
2,30,5,1,0,1,1,1,1,1,1,1,1,1,3258,1629,2
2,30,0,1,0,1,1,1,1,1,1,1,1,1,3258,0,2
1,10,0,1,0,1,1,1,1,1,1,1,1,1,3258,0,2
0,10,0,1,0,1,1,1,1,1,1,1,1,1,3258,0,2
0,90,0,1,0,1,1,1,1,1,1,1,1,1,3258,0,2
1,30,5,1,0,1,1,1,1,1,1,1,1,1,3258,1629,2
2,30,3,0,0,0,0,1,1,0,1,1,1,1,7830,3054,0
1,10,0,0,0,0,0,1,1,0,1,1,1,1,7830,0,0
0,10,0,0,0,0,0,1,1,0,1,1,1,1,7830,0,0
0,90,0,0,0,0,0,1,1,0,1,1,1,1,7830,0,0
2,30,4,0,0,0,0,0,0,0,0,9,1,1,2109,2109,1
1,10,0,0,0,0,0,0,0,0,0,9,1,1,2109,0,1
1,10,0,0,0,0,0,0,0,0,0,9,1,1,2109,0,1
2,30,4,0,0,0,1,1,0,0,0,1,1,1,2109,2109,1
2,30,0,0,0,0,1,1,0,0,0,1,1,1,2109,0,1
2,20,6,0,0,0,0,0,0,0,0,1,1,1,3191,1562,2
2,20,5,0,0,0,0,0,0,0,0,1,1,1,3191,1629,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
2,10,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
2,30,5,0,0,0,0,0,0,0,0,1,1,1,3258,1629,2
2,30,5,0,0,0,0,0,0,0,0,1,1,1,3258,1629,2
0,90,0,0,0,0,0,0,0,0,0,1,1,1,3258,0,2
3,10,0,0,0,0,0,1,0,0,0,1,1,1,4887,0,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,4887,0,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4887,1629,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4887,1629,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4887,1629,2
2,30,4,0,0,0,0,1,0,0,0,1,1,1,3738,2109,2
2,10,0,0,0,0,0,1,0,0,0,1,1,1,3738,0,2
2,20,5,0,0,0,0,1,0,0,0,1,1,1,3738,1629,2
2,30,5,0,0,0,0,0,0,0,0,9,1,1,3258,1629,2
2,30,5,0,0,0,0,0,0,0,0,9,1,1,3258,1629,2
0,10,0,0,0,0,0,0,0,0,0,9,1,1,3258,0,2
0,90,0,0,0,0,0,0,0,0,0,9,1,1,3258,0,2
1,30,5,0,0,0,0,0,0,0,0,9,1,1,1629,1629,1
2,30,5,0,0,0,0,0,0,0,0,9,4,1,1629,1629,1
2,30,5,0,0,0,0,1,0,0,0,1,1,1,3258,1629,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,3258,1629,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,3258,0,2
1,10,0,0,0,0,0,1,0,0,0,1,1,1,3258,0,2
2,30,5,0,0,0,0,1,1,0,0,1,1,1,1629,1629,1
2,30,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,1,1,1,1629,0,1
2,10,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1
2,10,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1
2,30,5,0,0,0,0,0,0,0,0,9,4,1,8145,1629,0
2,30,5,0,0,0,0,0,0,0,0,9,4,1,8145,1629,0
1,30,5,0,0,0,0,0,0,0,0,9,4,1,8145,1629,0
1,30,5,0,0,0,0,0,0,0,0,9,4,1,8145,1629,0
1,30,5,0,0,0,0,0,0,0,0,9,4,1,8145,1629,0
2,30,3,0,0,0,1,1,1,1,0,1,2,1,4683,3054,2
2,30,5,0,0,0,1,1,1,1,0,1,2,1,4683,1629,2
0,0,0,0,0,0,1,1,1,1,0,1,2,1,4683,0,2
1,20,0,0,0,0,1,1,1,1,0,1,2,1,4683,0,2
2,30,5,0,0,0,1,1,1,1,0,1,2,1,1629,1629,1
2,20,5,1,0,0,1,1,1,0,0,1,2,1,6405,1629,2
0,90,0,1,0,0,1,1,1,0,0,1,2,1,6405,0,2
2,40,7,0,0,0,0,1,0,0,1,1,2,1,1692,1692,1
2,30,5,0,0,0,0,1,1,0,0,2,2,1,1629,1629,1
2,30,0,0,0,0,0,1,1,0,0,2,2,1,1629,0,1
0,0,0,0,0,0,0,1,1,0,0,2,2,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,2,2,1,1629,0,1
0,90,0,0,0,0,0,1,1,0,0,2,2,1,1629,0,1
1,30,0,0,0,0,0,1,1,0,0,2,2,1,1629,0,1
1,30,5,0,0,0,0,0,0,0,0,2,4,1,1629,1629,1
2,30,5,0,0,0,0,1,0,0,0,2,2,1,3258,1629,2
2,30,5,0,0,0,0,1,0,0,0,2,2,1,3258,1629,2
2,30,5,0,0,0,0,1,0,0,0,2,2,1,1629,1629,1
2,30,0,0,0,0,0,1,0,0,0,2,2,1,1629,0,1
2,30,5,0,0,0,0,0,0,0,0,9,4,1,3258,1629,2
2,30,5,0,0,0,0,0,0,0,0,9,4,1,3258,1629,2
0,0,0,0,0,0,0,0,0,0,0,9,4,1,3258,0,2
0,0,0,0,0,0,0,0,0,0,0,9,4,1,3258,0,2
1,30,5,0,0,0,0,1,0,0,0,9,2,1,1629,1629,1
2,30,5,0,0,0,0,1,0,0,0,2,2,1,6405,1629,2
1,30,5,0,0,0,0,0,0,0,0,9,1,1,1629,1629,1
2,30,8,0,0,0,1,1,0,1,0,1,1,1,6438,1662,0
1,30,5,0,0,0,1,1,1,0,0,1,2,1,4887,1629,2
1,60,5,0,0,0,1,1,1,0,0,1,2,1,4887,1629,2
1,60,5,0,0,0,1,1,1,0,0,1,2,1,4887,1629,2
2,10,6,0,0,0,0,1,1,0,0,1,2,1,6338,1562,2
1,30,0,0,0,0,0,1,1,0,0,1,2,1,6338,0,2
2,30,4,0,0,0,0,1,0,0,0,1,2,1,2109,2109,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,90,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
2,40,5,0,0,0,0,1,1,1,1,1,1,1,6405,1629,2
1,20,0,0,0,0,0,1,1,1,1,1,1,1,6405,0,2
1,20,0,0,0,0,0,1,1,1,1,1,1,1,6405,0,2
1,10,0,0,0,0,0,1,1,1,1,1,1,1,6405,0,2
0,90,0,0,0,0,0,1,1,1,1,1,1,1,6405,0,2
2,10,6,0,0,0,0,1,1,0,1,1,1,1,7900,1562,0
1,10,6,0,0,0,0,1,1,0,1,1,1,1,7900,1562,0
1,20,0,0,0,0,0,1,1,0,1,1,1,1,7900,0,0
2,30,5,0,0,0,0,1,1,0,0,2,1,1,3258,1629,2
2,30,5,0,0,0,0,1,1,0,0,2,1,1,3258,1629,2
0,0,0,0,0,0,0,1,1,0,0,2,1,1,3258,0,2
1,60,7,0,0,0,0,1,0,0,0,1,1,1,4916,1692,2
1,20,6,0,0,0,0,1,0,0,0,1,1,1,4916,1562,2
1,20,8,0,0,0,0,1,0,0,0,1,1,1,4916,1662,2
2,20,5,0,0,0,0,0,0,0,0,1,1,1,1629,1629,1
2,20,0,0,0,0,0,0,0,0,0,1,1,1,1629,0,1
1,10,0,0,0,0,0,0,0,0,0,1,1,1,1629,0,1
2,10,6,0,0,0,0,1,0,0,0,1,1,1,1562,1562,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
1,10,0,0,0,0,0,1,0,0,0,1,1,1,1562,0,1
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
1,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
1,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
2,0,0,0,0,0,0,0,0,0,0,9,4,1,8436,0,0
1,30,4,0,0,0,0,0,0,0,0,9,4,1,8436,2109,0
1,30,4,0,0,0,0,0,0,0,0,9,4,1,8436,2109,0
1,30,4,0,0,0,0,0,0,0,0,9,4,1,8436,2109,0
1,30,4,0,0,0,0,0,0,0,0,9,4,1,8436,2109,0
2,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,30,5,0,0,0,0,1,0,0,0,9,1,1,1629,1629,1
1,10,0,0,0,0,0,1,0,0,0,9,1,1,1629,0,1
2,30,5,0,0,0,0,0,0,0,0,9,1,1,1629,1629,1
0,90,0,0,0,0,0,0,0,0,0,9,1,1,1629,0,1
2,20,8,0,0,0,0,0,0,0,0,1,4,1,1662,1662,1
2,20,0,0,0,0,0,0,0,0,0,1,4,1,1662,0,1
1,30,0,0,0,0,0,0,0,0,0,1,4,1,1662,0,1
1,20,0,0,0,0,0,0,0,0,0,1,4,1,1662,0,1
1,10,0,0,0,0,0,0,0,0,0,1,4,1,1662,0,1
0,0,0,0,0,0,0,0,0,0,0,1,4,1,1662,0,1
2,40,7,0,0,0,0,1,0,0,0,9,1,1,5076,1692,2
1,40,7,0,0,0,0,1,0,0,0,9,1,1,5076,1692,2
1,40,7,0,0,0,0,1,0,0,0,9,1,1,5076,1692,2
3,30,5,0,0,0,0,1,0,0,0,1,1,1,1629,1629,1
0,10,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,1,1629,0,1
2,10,0,0,0,0,0,1,0,0,0,1,1,1,4953,0,2
2,10,0,0,0,0,0,1,0,0,0,1,1,1,4953,0,2
1,20,8,0,0,0,0,1,0,0,0,1,1,1,4953,1662,2
1,30,8,0,0,0,0,1,0,0,0,1,1,1,4953,1662,2
1,30,5,0,0,0,0,1,0,0,0,1,1,1,4953,1629,2
1,30,0,0,0,0,0,1,0,0,0,1,1,1,4953,0,2
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
2,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
1,30,5,0,0,0,0,1,0,0,0,1,1,1,6516,1629,0
1,10,0,0,0,0,0,1,0,0,0,1,1,1,6516,0,0
1,10,0,0,0,0,0,1,0,0,0,1,1,1,6516,0,0
2,40,8,0,0,0,0,0,0,0,0,2,1,1,3324,1662,2
2,40,8,0,0,0,0,0,0,0,0,2,1,1,3324,1662,2
0,10,0,0,0,0,0,0,0,0,0,2,1,1,3324,0,2
0,0,0,0,0,0,0,0,0,0,0,2,1,1,3324,0,2
2,0,0,0,0,0,0,1,0,0,0,9,4,1,0,0,1
2,0,0,0,0,0,0,1,0,0,0,9,4,1,0,0,1
2,30,4,0,0,0,0,0,0,0,0,9,4,1,4218,2109,2
2,30,4,0,0,0,0,0,0,0,0,9,4,1,4218,2109,2
0,90,0,0,0,0,0,0,0,0,0,9,4,1,4218,0,2
0,90,0,0,0,0,0,0,0,0,0,9,4,1,4218,0,2
3,30,0,0,0,0,0,1,1,0,0,9,1,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
0,90,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
1,20,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1
2,30,9,0,0,0,0,0,0,0,0,1,1,1,3768,1256,2
2,30,0,0,0,0,0,0,0,0,0,1,1,1,3768,0,2
1,30,9,0,0,0,0,0,0,0,0,1,1,1,3768,1256,2
1,30,9,0,0,0,0,0,0,0,0,1,1,1,3768,1256,2
1,30,0,0,0,0,0,0,0,0,0,1,1,1,3768,0,2
0,10,0,0,0,0,0,0,0,0,0,1,1,1,3768,0,2
2,30,4,0,0,1,0,1,1,0,0,1,1,1,2109,2109,1
2,30,0,0,0,1,0,1,1,0,0,1,1,1,2109,0,1
1,20,0,0,0,1,0,1,1,0,0,1,1,1,2109,0,1
0,10,0,0,0,1,0,1,1,0,0,1,1,1,2109,0,1
0,90,0,0,0,1,0,1,1,0,0,1,1,1,2109,0,1
2,30,4,0,0,1,0,1,1,0,0,1,1,1,4218,2109,2
2,30,4,0,0,1,0,1,1,0,0,1,1,1,4218,2109,2
1,30,0,0,0,1,0,1,1,0,0,1,1,1,4218,0,2
1,30,0,0,0,1,0,1,1,0,0,1,1,1,4218,0,2
1,20,0,0,0,1,0,1,1,0,0,1,1,1,4218,0,2
1,10,0,0,0,1,0,1,1,0,0,1,1,1,4218,0,2
2,30,4,0,0,1,0,1,0,0,0,9,1,1,2109,2109,1
2,30,0,0,0,1,0,1,0,0,0,9,1,1,2109,0,1
1,10,0,0,0,1,0,1,0,0,0,9,1,1,2109,0,1
0,90,0,0,0,1,0,1,0,0,0,9,1,1,2109,0,1
2,30,0,0,0,1,1,1,0,0,0,9,4,1,0,0,1
2,30,0,0,0,1,1,1,0,0,0,9,4,1,0,0,1
1,20,0,0,0,1,1,1,0,0,0,9,4,1,0,0,1
2,30,5,1,0,0,0,1,0,0,0,9,1,1,1629,1629,1
2,30,0,1,0,0,0,1,0,0,0,9,1,1,1629,0,1
0,90,0,1,0,0,0,1,0,0,0,9,1,1,1629,0,1
2,70,7,1,0,1,0,1,1,1,1,1,1,1,1692,1692,1
2,60,0,1,0,1,0,1,1,1,1,1,1,1,1692,0,1
0,90,0,1,0,1,0,1,1,1,1,1,1,1,1692,0,1
2,0,0,0,0,0,0,0,0,0,0,9,1,1,1692,0,1
2,0,0,0,0,0,0,0,0,0,0,9,1,1,1692,0,1
1,40,7,0,0,0,0,0,0,0,0,9,1,1,1692,1692,1
1,40,0,0,0,0,0,0,0,0,0,9,1,1,1692,0,1
